pr_level1_key,pr_dpcode,iprcode,pack_size,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
1,1,219278,1,1015,3,365,0.0,0.0,0.0,6
1,5,256718,30,1046,3,450,0.0,1.25,0.0,8
2,19,258654,36,1000,8,365,1.0,0.0,1.0,3
1,3,256811,40,1015,4,252,4.0,0.0,4.0,6
2,23,173766,1,1005,14,27,14.0,0.0,5.0,3
1,10,188203,24,1052,6,658,0.0,1.25,0.0,8
1,1,256386,12,1046,48,180,67.0,0.0,45.0,45
1,28,259203,12,1021,12,270,30.0,0.0,30.0,30
1,1,252113,12,1015,3,180,4.0,0.0,3.0,6
1,2,251765,8,1005,2,126,1.0,1.25,1.0,8
1,8,197336,12,1039,7,255,1.0,0.0,1.0,6
1,9,174308,12,1021,9,658,0.0,0.0,0.0,6
1,9,184789,12,1046,4,658,6.0,0.0,6.0,6
1,4,46910,120,1022,10,321,9.0,0.0,9.0,9
1,3,237209,12,1047,4,436,0.0,0.0,0.0,6
1,5,246827,4,1051,2,90,1.0,0.0,1.0,6
1,10,56538,12,1021,9,658,1.0,0.0,1.0,6
1,2,245318,8,1039,2,320,0.0,0.0,0.0,6
1,8,203832,12,1040,13,654,3.0,0.0,3.0,6
1,19,242504,12,1032,3,295,1.0,0.0,1.0,6
1,8,80700,6,1033,4,575,0.0,1.25,0.0,8
1,2,254248,8,1024,6,256,0.0,0.0,0.0,6
1,19,259454,20,1050,6,300,7.0,0.0,7.0,7
1,9,247105,10,1012,7,630,0.0,1.25,0.0,8
1,2,215370,8,1015,4,292,3.0,0.0,3.0,6
1,1,245709,1,1051,3,1460,4.0,0.0,3.0,6
1,19,231601,30,1003,6,1305,1.0,0.0,1.0,6
1,28,216827,4,1011,4,90,3.0,0.0,2.0,6
1,5,252741,10,1006,5,864,2.0,1.25,3.0,8
1,28,189636,24,1049,6,182,1.0,0.0,1.0,6
1,10,116656,6,1011,12,658,10.0,1.25,13.0,13
1,19,246704,50,1051,8,710,0.0,0.0,0.0,6
1,8,249757,12,1041,6,300,0.0,0.0,0.0,6
2,21,245039,10,1048,6,25,14.0,0.0,5.0,3
2,22,126272,6,1044,4,325,1.0,0.0,1.0,3
1,20,245587,30,1049,48,150,16.0,0.0,16.0,16
2,22,57290,40,1038,4,151,4.0,0.0,4.0,3
1,8,251851,5,1052,5,90,0.0,0.0,0.0,6
2,28,217635,20,1005,3,40,5.0,0.0,2.0,3
1,1,84504,1,1048,3,365,1.0,0.0,1.0,6
1,8,215055,10,1052,6,314,6.0,0.0,6.0,6
1,5,241947,12,1000,3,365,0.0,0.0,0.0,6
1,1,159896,1,1049,3,329,0.0,0.0,0.0,6
1,14,220315,36,1053,20,657,17.0,0.0,17.0,17
1,2,169437,48,1044,16,365,16.0,1.25,20.0,20
1,8,190702,24,1034,6,305,1.0,0.0,1.0,6
2,21,239500,1,1047,35,32,74.0,0.0,25.0,25
1,2,169166,36,1014,30,365,28.0,1.25,35.0,35
1,5,260163,12,1019,6,100,4.0,0.0,4.0,6
1,12,253847,12,1000,30,1000,4.0,0.0,4.0,6
1,14,248209,60,1011,10,2190,4.0,1.25,5.0,8
2,27,228281,1,1051,5,150,2.0,0.0,2.0,3
2,19,258806,1,1053,3,135,1.0,1.25,1.0,4
1,9,65197,8,1044,4,657,1.0,0.0,1.0,6
2,28,248223,8,1052,4,165,0.0,0.0,0.0,3
1,19,247997,6,1039,5,330,0.0,0.0,0.0,6
1,19,249786,12,1048,5,180,3.0,0.0,3.0,6
1,2,253740,24,1026,2,252,1.0,0.0,1.0,6
2,21,22930,1,1040,4,162,2.0,0.0,2.0,3
1,2,232066,12,1007,2,464,0.0,0.0,0.0,6
1,5,253822,48,1034,6,324,3.0,1.25,4.0,8
1,5,228912,32,1014,18,270,21.0,0.0,21.0,21
1,8,216823,12,1046,4,226,2.0,0.0,2.0,6
1,5,252616,12,1040,9,584,0.0,0.0,0.0,6
1,5,254681,18,1049,36,360,25.0,0.0,25.0,25
1,2,227199,24,1022,48,235,51.0,1.25,64.0,64
1,2,232074,6,1014,12,213,10.0,0.0,10.0,10
1,1,244463,12,1019,6,90,20.0,1.25,16.0,16
2,23,229233,1,1049,3,22,18.0,0.0,6.0,6
1,2,253850,12,1044,4,189,0.0,0.0,0.0,6
1,10,258346,8,1047,6,511,1.0,0.0,1.0,6
2,19,252996,1,1047,10,90,0.0,0.0,0.0,3
1,8,249490,12,1039,8,292,1.0,1.25,1.0,8
2,22,228815,12,1047,6,360,3.0,1.25,4.0,4
1,8,210252,12,1021,13,365,14.0,0.0,14.0,14
1,1,95074,6,1024,3,365,9.0,0.0,6.0,6
1,6,244255,24,1047,6,180,3.0,0.0,3.0,6
1,4,50658,20,1005,4,593,0.0,1.25,0.0,8
1,1,245518,1,1052,3,730,0.0,0.0,0.0,6
1,4,246298,20,1005,6,360,1.0,0.0,1.0,6
2,23,189301,1,1030,10,17,42.0,0.0,14.0,14
2,28,192647,16,1030,3,18,2.0,0.0,1.0,3
1,19,232377,12,1023,6,658,0.0,0.0,0.0,6
1,2,215370,8,1039,7,292,2.0,0.0,2.0,6
1,19,230158,6,1032,6,730,10.0,0.0,10.0,10
1,6,56233,48,1042,12,948,12.0,1.25,15.0,15
1,1,195964,1,1030,3,329,1.0,1.25,1.0,8
1,8,81258,12,1033,4,203,1.0,0.0,1.0,6
2,19,86385,1,1030,15,139,0.0,0.0,0.0,3
1,19,239282,12,1020,6,1585,0.0,0.0,0.0,6
1,6,201657,48,1036,10,970,4.0,0.0,4.0,6
1,9,230392,24,1044,8,730,7.0,0.0,7.0,7
1,2,110281,48,1003,24,266,6.0,0.0,6.0,6
1,5,224763,6,1051,2,180,0.0,0.0,0.0,6
1,20,104989,10,1030,6,290,4.0,0.0,4.0,6
1,19,220825,48,1046,6,760,14.0,0.0,14.0,14
1,10,231695,12,1046,4,643,2.0,1.25,3.0,8
1,6,163290,12,1036,17,848,9.0,0.0,9.0,9
2,23,258425,12,1019,6,100,1.0,1.25,1.0,4
1,4,242209,30,1049,6,360,4.0,0.0,4.0,6
1,3,209769,32,1042,4,236,0.0,1.25,0.0,8
2,28,248748,12,1007,6,135,1.0,0.0,1.0,3
1,19,236149,10,1033,6,442,0.0,0.0,0.0,6
1,8,86339,12,1016,21,801,14.0,0.0,14.0,14
1,9,257562,8,1041,6,630,4.0,1.25,5.0,8
1,1,173647,1,1012,3,329,0.0,0.0,0.0,6
1,10,231628,12,1041,6,658,3.0,1.25,4.0,8
2,19,253170,9,1049,9,300,0.0,0.0,0.0,3
1,10,238398,6,1000,12,730,1.0,0.0,1.0,6
1,8,210250,12,1041,4,653,8.0,0.0,8.0,8
1,28,214236,12,1030,12,195,5.0,0.0,5.0,6
1,9,238491,6,1020,6,547,0.0,0.0,0.0,6
2,19,253606,1,1032,6,40,3.0,0.0,1.0,3
1,2,194355,18,1020,10,196,2.0,0.0,2.0,6
1,8,247516,12,1038,6,576,0.0,1.25,0.0,8
1,20,259614,12,1039,12,183,1.0,0.0,1.0,6
2,23,255858,8,1003,7,20,24.0,1.25,10.0,10
2,21,26460,1,1030,6,27,11.0,0.0,4.0,3
1,9,77276,6,1042,4,658,2.0,0.0,2.0,6
1,19,251646,12,1051,6,292,0.0,0.0,0.0,6
1,2,242843,30,1033,6,120,2.0,0.0,2.0,6
1,5,175213,12,1038,3,36,3.0,0.0,1.0,6
2,28,224643,12,1050,6,135,12.0,0.0,12.0,12
1,2,258095,24,1042,2,126,4.0,1.25,5.0,8
1,4,85986,24,1024,12,310,2.0,0.0,2.0,6
1,2,257617,12,1041,2,252,5.0,0.0,5.0,6
1,19,233112,12,1044,6,730,2.0,0.0,2.0,6
1,1,251438,1,1040,4,730,2.0,0.0,1.0,6
1,19,180551,1,1032,12,308,11.0,0.0,11.0,11
1,28,69966,12,1011,6,270,11.0,0.0,11.0,11
1,2,227308,24,1019,4,159,12.0,1.25,15.0,15
1,5,78647,6,1016,9,387,6.0,0.0,6.0,6
2,28,216462,32,1014,6,202,2.0,0.0,2.0,3
1,3,119824,12,1021,4,643,4.0,0.0,4.0,6
1,28,220638,16,1050,8,960,7.0,0.0,7.0,7
1,1,189065,6,1041,6,329,1.0,0.0,1.0,6
1,9,259053,24,1049,6,756,4.0,1.25,5.0,8
1,3,247601,30,1019,4,365,1.0,0.0,1.0,6
1,14,246037,6,1005,3,1800,0.0,0.0,0.0,6
1,28,260279,50,1052,12,90,8.0,0.0,5.0,6
1,9,197747,6,1023,6,658,11.0,1.25,14.0,14
2,19,254088,1,1007,8,300,0.0,0.0,0.0,3
1,1,237913,1,1052,3,1460,0.0,0.0,0.0,6
1,9,144314,12,1023,6,658,5.0,0.0,5.0,6
1,9,258169,12,1000,6,767,1.0,0.0,1.0,6
1,1,216528,1,1007,3,365,1.0,0.0,1.0,6
1,19,233077,1,1014,6,658,5.0,0.0,5.0,6
1,2,258064,24,1051,20,256,1.0,0.0,1.0,6
1,1,237608,1,1003,8,545,17.0,0.0,11.0,11
1,9,249970,48,1030,6,1095,0.0,0.0,0.0,6
1,28,189633,24,1041,4,250,4.0,0.0,4.0,6
2,19,253181,1,1024,10,180,1.0,0.0,1.0,3
1,5,251492,14,1024,12,100,2.0,1.25,3.0,8
1,19,255069,70,1000,4,256,0.0,0.0,0.0,6
1,1,245710,1,1020,4,1460,2.0,0.0,1.0,6
1,19,224547,12,1014,4,856,0.0,0.0,0.0,6
1,2,109903,10,1038,8,257,4.0,0.0,4.0,6
2,21,216757,8,1016,30,12,95.0,0.0,22.0,22
1,8,249738,12,1020,10,292,6.0,0.0,6.0,6
1,1,102285,1,1000,3,360,0.0,0.0,0.0,6
1,19,217927,12,1005,9,342,9.0,0.0,9.0,9
1,1,252318,1,1040,3,365,3.0,0.0,2.0,6
2,19,256041,1,1047,3,80,0.0,0.0,0.0,3
1,1,243639,1,1032,3,365,2.0,0.0,1.0,6
2,19,252987,1,1039,5,120,0.0,0.0,0.0,3
1,2,222109,20,1042,2,289,7.0,0.0,7.0,7
2,23,66191,12,1006,8,90,12.0,0.0,8.0,8
1,8,259084,36,1005,6,381,1.0,0.0,1.0,6
2,18,216577,10,1048,6,102,23.0,0.0,23.0,23
1,5,224631,12,1048,12,193,14.0,0.0,14.0,14
1,9,235928,12,1047,6,658,0.0,1.25,0.0,8
2,23,255858,8,1051,5,20,5.0,1.25,3.0,4
1,19,245790,100,1020,6,1460,0.0,0.0,0.0,6
2,28,181234,12,1046,3,45,1.0,0.0,0.0,3
1,10,241333,12,1015,4,720,4.0,0.0,4.0,6
2,19,199762,1,1024,6,180,0.0,0.0,0.0,3
1,9,259048,12,1046,6,767,6.0,1.25,8.0,8
1,8,202647,10,1020,6,367,0.0,0.0,0.0,6
1,19,229278,6,1050,4,365,0.0,0.0,0.0,6
1,8,37565,12,1051,6,180,1.0,1.25,1.0,8
1,1,246635,1,1014,3,1800,1.0,0.0,1.0,6
2,19,245793,1,1044,6,150,0.0,0.0,0.0,3
1,5,238824,6,1021,3,180,1.0,0.0,1.0,6
1,19,255103,12,1048,12,180,4.0,0.0,4.0,6
1,10,184438,12,1038,25,657,28.0,1.25,35.0,35
1,19,259243,12,1011,12,180,14.0,0.0,14.0,14
1,1,259585,1,1022,3,1825,0.0,0.0,0.0,6
1,8,253491,12,1047,6,584,0.0,0.0,0.0,6
1,8,24208,6,1050,6,981,4.0,0.0,4.0,6
1,2,259142,12,1016,6,330,8.0,0.0,8.0,8
1,10,145190,12,1023,17,658,13.0,0.0,13.0,13
1,10,244385,12,1024,6,324,2.0,0.0,2.0,6
2,21,260475,1,1015,5,150,2.0,0.0,2.0,3
1,14,197280,24,1053,6,2534,2.0,0.0,2.0,6
1,1,226666,1,1049,3,365,0.0,0.0,0.0,6
2,19,230316,12,1051,5,90,8.0,1.25,6.0,4
1,1,249469,12,1034,6,256,2.0,0.0,1.0,6
1,5,253772,18,1011,6,273,0.0,0.0,0.0,6
2,28,256076,12,1016,4,60,3.0,0.0,2.0,3
1,1,239866,24,1044,6,240,0.0,0.0,0.0,6
2,23,224723,10,1021,8,162,12.0,0.0,12.0,12
1,8,7221,12,1041,6,365,1.0,0.0,1.0,6
1,28,241857,12,1005,4,135,1.0,0.0,1.0,6
1,1,259570,1,1000,3,1825,5.0,0.0,3.0,6
1,1,253457,1,1044,6,730,2.0,0.0,1.0,6
2,27,251260,1,1039,1,60,0.27,0.0,0.0,3
1,20,62533,9,1034,7,311,1.0,0.0,1.0,6
1,10,247873,48,1051,6,1085,4.0,0.0,4.0,6
1,8,83148,6,1044,8,365,1.0,1.25,1.0,8
1,6,63910,12,1040,9,303,4.0,0.0,4.0,6
1,9,252398,12,1049,12,766,10.0,0.0,10.0,10
1,28,219742,30,1014,6,102,4.0,0.0,4.0,6
2,19,253127,1,1021,5,90,1.0,0.0,1.0,3
1,8,256437,12,1053,6,720,8.0,0.0,8.0,8
1,9,245092,6,1000,6,730,2.0,0.0,2.0,6
2,28,241505,20,1014,6,137,3.0,0.0,3.0,3
1,5,254842,12,1019,3,365,2.0,0.0,2.0,6
1,19,251089,16,1044,16,180,1.0,0.0,1.0,6
1,9,253256,12,1039,4,756,2.0,1.25,3.0,8
1,19,245274,1,1039,2,365,0.0,0.0,0.0,6
1,10,229457,6,1030,6,730,3.0,0.0,3.0,6
1,1,50367,1,1015,3,360,3.0,0.0,2.0,6
1,9,167478,12,1022,4,1532,3.0,1.25,4.0,8
1,2,257253,12,1047,6,255,1.0,0.0,1.0,6
2,21,254110,1,1052,10,108,7.0,1.25,9.0,9
1,20,245588,12,1020,6,300,0.0,0.0,0.0,6
2,28,232361,14,1049,4,180,2.0,0.0,2.0,3
1,19,243329,30,1034,6,548,0.0,0.0,0.0,6
1,10,238057,12,1034,14,504,2.0,0.0,2.0,6
1,14,250570,6,1044,3,365,1.0,0.0,1.0,6
1,10,29297,12,1050,4,657,3.0,0.0,3.0,6
2,28,114390,12,1053,6,135,3.0,0.0,3.0,3
2,19,258719,12,1052,12,120,0.0,0.0,0.0,3
1,9,82986,12,1012,6,658,1.0,0.0,1.0,6
1,3,217516,10,1040,6,365,2.0,0.0,2.0,6
1,5,202593,20,1052,6,382,2.0,0.0,2.0,6
1,1,209694,20,1030,12,365,15.0,0.0,10.0,10
1,28,203036,12,1040,4,150,3.0,0.0,3.0,6
1,4,173883,20,1032,9,465,5.0,1.25,6.0,8
1,28,166470,12,1021,6,135,7.0,0.0,7.0,7
1,1,259310,1,1030,3,365,2.0,0.0,1.0,6
1,20,101593,9,1034,4,240,0.0,0.0,0.0,6
1,2,256486,16,1022,6,365,1.0,0.0,1.0,6
1,9,162099,12,1033,24,365,20.0,1.25,25.0,25
1,8,227477,6,1003,12,300,5.0,0.0,5.0,6
1,8,52801,24,1032,48,978,71.0,0.0,71.0,71
1,2,233039,24,1032,9,318,4.0,0.0,4.0,6
1,19,258545,12,1033,12,180,0.0,0.0,0.0,6
1,9,235945,48,1039,4,658,5.0,0.0,5.0,6
1,25,226813,12,1048,3,658,1.0,0.0,1.0,6
2,19,249341,12,1040,12,72,6.0,0.0,4.0,3
1,1,253488,3,1039,3,1825,0.0,0.0,0.0,6
1,6,63911,12,1048,38,305,37.0,1.25,46.0,46
2,28,209329,6,1021,4,17,4.0,0.0,1.0,3
1,2,257249,12,1016,6,255,2.0,0.0,2.0,6
1,1,245236,1,1023,3,2920,1.0,0.0,1.0,6
1,1,249161,1,1019,3,1460,0.0,0.0,0.0,6
1,19,237058,12,1044,6,657,3.0,0.0,3.0,6
1,8,258381,6,1048,6,432,0.0,0.0,0.0,6
1,9,236953,24,1051,6,657,2.0,1.25,3.0,8
1,19,243326,48,1016,6,859,0.0,0.0,0.0,6
1,14,230418,60,1051,6,658,2.0,0.0,2.0,6
1,1,104607,1,1036,6,329,3.0,0.0,2.0,6
1,5,81630,10,1046,3,300,0.0,0.0,0.0,6
1,2,51546,100,1015,42,484,26.0,0.0,26.0,26
1,9,212536,12,1024,4,971,5.0,1.25,6.0,8
2,18,162985,10,1036,10,151,7.0,0.0,7.0,7
1,3,256400,6,1022,24,256,21.0,1.25,26.0,26
1,5,184953,28,1038,20,292,4.0,1.25,5.0,8
1,9,160626,6,1024,6,658,5.0,1.25,6.0,8
1,1,185646,24,1036,8,270,3.0,0.0,2.0,6
1,5,192549,12,1051,6,319,3.0,1.25,4.0,8
1,3,234322,16,1041,4,316,3.0,1.25,4.0,8
1,9,247107,10,1030,10,630,1.0,1.25,1.0,8
2,23,246319,6,1030,46,14,104.0,1.25,23.0,30
1,9,250788,24,1015,8,1095,5.0,1.25,6.0,8
1,25,226809,10,1003,5,658,0.0,0.0,0.0,6
1,28,212034,16,1034,4,900,0.0,0.0,0.0,6
1,10,246300,6,1020,24,720,5.0,0.0,5.0,6
1,28,90906,16,1036,4,150,5.0,0.0,5.0,6
1,9,254676,12,1036,4,766,1.0,0.0,1.0,6
1,1,238939,1,1020,3,1000,0.0,0.0,0.0,6
1,20,247682,12,1039,12,295,11.0,0.0,11.0,11
1,20,152522,12,1036,4,390,0.0,0.0,0.0,6
1,14,215431,10,1041,6,700,1.0,0.0,1.0,6
1,5,119885,4,1015,3,252,0.0,0.0,0.0,6
1,28,212028,48,1048,6,500,4.0,0.0,4.0,6
1,10,253698,12,1006,6,766,0.0,1.25,0.0,8
1,28,214022,4,1036,4,180,1.0,0.0,1.0,6
1,19,254711,12,1046,6,766,1.0,0.0,1.0,6
1,10,220872,12,1051,6,658,0.0,0.0,0.0,6
2,19,246850,6,1047,6,87,5.0,0.0,3.0,3
1,2,256920,12,1003,2,252,0.0,1.25,0.0,8
1,10,258413,12,1036,6,1277,2.0,0.0,2.0,6
1,10,194190,12,1034,4,658,1.0,0.0,1.0,6
1,8,240956,30,1011,4,420,0.0,0.0,0.0,6
1,19,249791,12,1033,5,180,3.0,0.0,3.0,6
1,8,259508,12,1014,4,720,0.0,0.0,0.0,6
2,28,246863,8,1044,4,360,0.0,0.0,0.0,3
1,8,57939,12,1038,6,180,6.0,1.25,8.0,8
1,8,7565,12,1015,8,325,12.0,1.25,15.0,15
2,19,83358,1,1048,12,82,10.0,0.0,7.0,7
1,1,201970,1,1015,3,329,1.0,0.0,1.0,6
2,23,259771,10,1046,5,300,2.0,0.0,2.0,3
1,9,129259,12,1024,4,328,4.0,0.0,4.0,6
1,8,230889,12,1051,0,233,0.0,0.0,0.0,6
1,8,140771,6,1016,7,623,0.0,0.0,0.0,6
1,8,188155,12,1033,4,652,4.0,0.0,4.0,6
1,1,230428,1,1049,3,328,0.0,0.0,0.0,6
1,8,247516,12,1050,8,576,0.0,1.25,0.0,8
1,3,220191,12,1041,6,959,2.0,1.25,3.0,8
1,2,1615,12,1026,5,266,6.0,1.25,8.0,8
1,28,232374,48,1003,4,730,0.0,0.0,0.0,6
1,2,253818,12,1006,2,511,1.0,1.25,1.0,8
1,20,239885,12,1038,6,292,6.0,0.0,6.0,6
1,8,260249,12,1014,6,180,11.0,0.0,11.0,11
1,8,245158,8,1036,6,270,0.0,1.25,0.0,8
1,5,65430,12,1006,4,397,0.0,0.0,0.0,6
1,2,250853,20,1046,8,255,6.0,0.0,6.0,6
1,20,156522,24,1006,3,320,4.0,0.0,4.0,6
1,9,235928,12,1030,6,658,1.0,1.25,1.0,8
1,9,257828,12,1006,6,304,0.0,0.0,0.0,6
2,19,219974,1,1003,12,27,18.0,0.0,6.0,6
2,18,174719,20,1053,20,118,21.0,0.0,21.0,21
1,10,179516,36,1051,6,658,7.0,0.0,7.0,7
1,4,253828,10,1015,16,240,1.0,0.0,1.0,6
2,23,197380,10,1040,5,79,0.0,0.0,0.0,3
1,1,251437,1,1030,3,730,2.0,0.0,1.0,6
1,8,217281,12,1003,4,345,0.0,0.0,0.0,6
1,6,115328,48,1049,15,483,10.0,0.0,10.0,10
1,19,242980,6,1051,6,340,0.0,0.0,0.0,6
1,1,259246,24,1030,24,275,118.0,0.0,77.0,79
2,23,37025,20,1047,6,274,5.0,1.25,6.0,4
1,8,200081,12,1006,12,328,2.0,0.0,2.0,6
1,10,244995,6,1047,8,365,3.0,0.0,3.0,6
1,8,259097,24,1033,6,120,0.0,0.0,0.0,6
1,1,253457,1,1050,3,730,2.0,0.0,1.0,6
1,9,254667,12,1026,6,766,3.0,1.25,4.0,8
1,1,83546,1,1030,3,246,0.0,0.0,0.0,6
1,8,232823,14,1039,7,790,1.0,0.0,1.0,6
1,19,237571,60,1030,6,1460,2.0,0.0,2.0,6
1,3,193472,40,1000,36,273,35.0,0.0,35.0,35
1,5,152481,20,1012,8,304,14.0,1.25,18.0,18
1,19,216138,16,1026,20,310,19.0,0.0,19.0,19
1,8,254963,8,1049,6,450,16.0,0.0,16.0,16
1,28,228831,6,1011,4,180,4.0,0.0,4.0,6
1,5,238859,14,1020,3,300,1.0,1.25,1.0,8
1,2,233039,24,1050,2,318,3.0,0.0,3.0,6
1,2,240795,50,1019,4,300,7.0,1.25,9.0,9
1,20,178557,12,1019,18,120,58.0,1.25,73.0,73
1,28,258528,12,1003,3,135,5.0,0.0,5.0,6
1,19,256992,30,1053,6,256,2.0,0.0,2.0,6
1,5,51765,18,1014,20,297,7.0,0.0,7.0,7
2,28,210327,16,1014,32,20,48.0,1.25,20.0,20
1,8,180845,12,1015,44,187,75.0,1.25,94.0,94
1,6,118541,6,1038,4,1568,1.0,0.0,1.0,6
1,1,256414,1,1047,3,3550,0.0,0.0,0.0,6
1,5,146174,6,1021,3,261,0.0,0.0,0.0,6
2,23,252506,12,1041,6,185,4.0,0.0,4.0,3
1,19,217927,12,1049,10,342,5.0,0.0,5.0,6
1,6,210064,48,1049,6,1095,3.0,0.0,3.0,6
1,2,49313,48,1006,8,443,9.0,0.0,9.0,9
2,19,245531,1,1011,6,23,3.0,0.0,1.0,3
1,19,225109,6,1051,3,212,0.0,0.0,0.0,6
1,9,248601,8,1019,6,630,2.0,1.25,3.0,8
1,2,257222,12,1051,6,255,5.0,0.0,5.0,6
1,8,155186,12,1033,4,255,1.0,0.0,1.0,6
1,9,253254,12,1021,6,756,4.0,1.25,5.0,8
1,20,58615,20,1020,4,493,0.0,0.0,0.0,6
1,12,252175,24,1014,26,766,23.0,0.0,23.0,23
1,20,245590,12,1011,6,300,2.0,0.0,2.0,6
1,19,253979,12,1016,6,546,0.0,0.0,0.0,6
1,6,250083,48,1020,9,756,15.0,1.25,19.0,19
1,1,247945,1,1038,3,9999,0.0,0.0,0.0,6
1,1,214995,1,1040,6,365,2.0,0.0,1.0,6
1,28,219818,20,1036,12,120,10.0,0.0,10.0,10
1,10,185535,6,1032,16,658,36.0,0.0,36.0,36
2,18,259798,1,1046,24,90,10.0,0.0,7.0,7
1,2,98054,12,1041,6,613,1.0,0.0,1.0,6
1,28,201078,4,1016,4,360,4.0,0.0,4.0,6
2,28,253248,12,1051,3,180,1.0,0.0,1.0,3
1,28,255327,12,1032,4,360,0.0,0.0,0.0,6
1,6,7043,24,1026,15,522,14.0,1.25,18.0,18
2,28,63870,12,1016,8,20,19.0,0.0,6.0,6
1,5,72736,12,1022,12,517,4.0,0.0,4.0,6
1,19,250095,12,1049,4,390,3.0,0.0,3.0,6
1,14,229275,16,1036,3,657,0.0,0.0,0.0,6
1,5,123111,9,1048,9,227,12.0,0.0,12.0,12
1,5,57231,12,1003,4,647,5.0,1.25,6.0,8
1,8,228574,12,1048,7,1916,1.0,1.25,1.0,8
1,10,245773,8,1038,8,274,14.0,0.0,14.0,14
1,8,233189,12,1014,6,176,6.0,0.0,6.0,6
1,9,232120,12,1007,4,756,0.0,0.0,0.0,6
1,2,253818,12,1032,9,511,4.0,1.25,5.0,8
1,1,210097,1,1040,3,329,4.0,0.0,3.0,6
1,8,127360,12,1052,6,536,2.0,0.0,2.0,6
1,5,5370,12,1016,3,24,3.0,0.0,1.0,6
1,8,208701,12,1052,6,365,3.0,0.0,3.0,6
1,3,253989,12,1011,4,382,4.0,0.0,4.0,6
1,19,257117,24,1016,4,193,4.0,1.25,5.0,8
1,19,240516,8,1030,6,292,3.0,0.0,3.0,6
1,2,44167,24,1015,6,240,4.0,0.0,4.0,6
2,21,259322,4,1040,4,180,6.0,0.0,6.0,6
1,1,259658,24,1005,12,180,3.0,0.0,2.0,6
2,28,99765,12,1047,4,60,1.0,0.0,1.0,3
1,19,221905,12,1015,6,730,1.0,0.0,1.0,6
1,9,214805,12,1022,6,658,0.0,0.0,0.0,6
1,10,258536,12,1022,4,766,1.0,0.0,1.0,6
2,23,238912,1,1052,5,18,5.0,0.0,2.0,3
1,9,82991,12,1014,12,658,10.0,0.0,10.0,10
1,10,188205,20,1042,4,658,0.0,1.25,0.0,8
1,8,257402,24,1024,4,298,0.0,0.0,0.0,6
1,20,259463,24,1026,24,135,11.0,1.25,14.0,14
1,28,197438,12,1016,8,60,10.0,0.0,7.0,7
1,2,211014,12,1040,2,540,1.0,1.25,1.0,8
1,19,258075,12,1021,8,490,8.0,0.0,8.0,8
2,19,248627,1,1020,6,17,0.0,0.0,0.0,3
1,19,254398,50,1026,3,292,0.0,0.0,0.0,6
1,5,241662,10,1007,6,165,3.0,0.0,3.0,6
1,2,199305,24,1033,6,365,2.0,1.25,3.0,8
1,2,216352,6,1019,36,316,6.0,0.0,6.0,6
2,23,259774,24,1003,5,300,1.0,0.0,1.0,3
1,1,220606,1,1032,6,365,3.0,0.0,2.0,6
1,19,198392,12,1034,6,658,0.0,0.0,0.0,6
2,28,225032,14,1046,8,270,4.0,0.0,4.0,3
1,1,245902,1,1042,3,1277,0.0,0.0,0.0,6
1,5,250364,12,1047,6,90,3.0,0.0,2.0,6
1,10,184438,12,1020,8,657,16.0,1.25,20.0,20
1,19,217273,6,1041,6,657,0.0,0.0,0.0,6
1,5,83644,18,1041,14,318,4.0,0.0,4.0,6
1,19,255406,1,1041,6,1024,6.0,0.0,6.0,6
2,19,238854,1,1016,5,30,12.0,0.0,4.0,3
1,5,243134,12,1030,6,584,0.0,1.25,0.0,8
1,14,243410,24,1007,6,2190,1.0,1.25,1.0,8
2,28,228976,14,1050,12,180,15.0,0.0,15.0,15
1,5,251986,6,1051,3,511,0.0,0.0,0.0,6
1,28,215496,6,1015,4,180,0.0,0.0,0.0,6
1,19,253002,12,1044,6,292,0.0,0.0,0.0,6
1,2,215745,12,1003,16,328,8.0,1.25,10.0,10
1,20,227064,12,1038,13,304,10.0,0.0,10.0,10
1,6,259103,12,1007,6,540,2.0,1.25,3.0,8
1,5,259931,12,1047,3,150,2.0,0.0,2.0,6
1,9,257348,12,1015,6,548,0.0,0.0,0.0,6
1,1,243847,6,1023,3,1095,0.0,0.0,0.0,6
1,9,161930,6,1039,6,658,0.0,1.25,0.0,8
1,28,237520,12,1036,4,135,2.0,0.0,2.0,6
1,8,250586,24,1006,6,292,0.0,0.0,0.0,6
1,2,136941,10,1020,6,300,3.0,0.0,3.0,6
1,8,215403,12,1032,24,308,42.0,0.0,42.0,42
1,19,260104,12,1022,12,180,4.0,0.0,4.0,6
2,19,199746,1,1019,6,180,3.0,0.0,3.0,3
1,8,240524,60,1053,10,270,8.0,1.25,10.0,10
1,3,217516,10,1020,4,365,1.0,0.0,1.0,6
1,19,233807,10,1022,6,658,0.0,0.0,0.0,6
1,19,251797,20,1005,10,547,2.0,0.0,2.0,6
1,19,256092,16,1041,12,180,0.0,0.0,0.0,6
1,3,100676,120,1019,32,322,20.0,1.25,25.0,25
1,1,111215,1,1044,3,328,1.0,0.0,1.0,6
1,9,150793,72,1036,5,657,4.0,0.0,4.0,6
1,1,255231,1,1038,3,365,0.0,0.0,0.0,6
2,28,90632,12,1046,12,105,18.0,0.0,18.0,18
2,28,211309,6,1052,2,75,2.0,0.0,1.0,3
1,9,205816,12,1020,4,657,0.0,1.25,0.0,8
