pr_dpcode,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
2,26.0,22,365,21.0,1.25,26.0,26
8,5.0,8,395,5.0,0.0,5.0,6
8,2.0,8,292,2.0,0.0,2.0,6
5,4.0,6,392,3.0,1.25,4.0,8
1,1.0,3,329,2.0,0.0,1.0,6
1,1.0,3,360,1.0,0.0,1.0,6
8,0.0,6,270,0.0,0.0,0.0,6
3,10.0,8,252,10.0,0.0,10.0,10
2,9.0,20,505,9.0,0.0,9.0,9
10,16.0,8,766,16.0,0.0,16.0,16
25,1.0,6,658,1.0,0.0,1.0,6
5,1.0,10,180,1.0,0.0,1.0,6
19,0.0,6,657,0.0,0.0,0.0,6
19,0.0,3,292,0.0,0.0,0.0,3
1,0.0,6,2190,0.0,0.0,0.0,6
1,3.0,6,329,4.0,0.0,3.0,6
9,3.0,4,657,2.0,1.25,3.0,8
8,7.0,6,240,7.0,0.0,7.0,7
8,5.0,6,652,5.0,0.0,5.0,6
2,0.0,6,255,0.0,0.0,0.0,6
14,3.0,20,657,3.0,0.0,3.0,6
20,10.0,12,180,10.0,0.0,10.0,10
2,3.0,10,234,3.0,0.0,3.0,6
19,0.0,6,658,0.0,0.0,0.0,6
20,1.0,6,292,1.0,0.0,1.0,6
19,0.0,12,1050,0.0,0.0,0.0,6
23,1.0,3,14,3.0,0.0,1.0,3
28,14.0,18,120,14.0,0.0,14.0,14
8,6.0,15,322,6.0,0.0,6.0,6
23,5.0,9,19,16.0,0.0,5.0,3
14,7.0,16,658,7.0,0.0,7.0,7
23,0.0,3,162,0.0,0.0,0.0,3
21,4.0,4,165,4.0,0.0,4.0,3
9,8.0,6,658,6.0,1.25,8.0,8
20,8.0,9,574,8.0,0.0,8.0,8
8,10.0,18,228,10.0,0.0,10.0,10
20,2.0,4,315,2.0,0.0,2.0,6
5,5.0,3,584,5.0,0.0,5.0,6
6,6.0,6,643,6.0,0.0,6.0,6
28,0.0,4,180,0.0,0.0,0.0,6
19,0.0,4,365,0.0,0.0,0.0,6
6,0.0,7,311,0.0,0.0,0.0,6
28,2.0,12,120,2.0,0.0,2.0,6
5,30.0,18,322,30.0,0.0,30.0,30
19,5.0,10,25,14.0,0.0,5.0,3
23,18.0,12,19,55.0,0.0,18.0,18
2,24.0,22,256,19.0,1.25,24.0,24
28,2.0,6,250,2.0,0.0,2.0,6
19,1.0,6,584,1.0,0.0,1.0,6
19,0.0,4,951,0.0,0.0,0.0,6
9,39.0,24,766,39.0,0.0,39.0,39
1,1.0,6,365,1.0,0.0,1.0,6
2,3.0,2,300,3.0,0.0,3.0,6
3,7.0,6,477,7.0,0.0,7.0,7
8,2.0,4,698,2.0,0.0,2.0,6
14,1.0,20,658,1.0,1.25,1.0,8
8,9.0,6,720,7.0,1.25,9.0,9
14,11.0,30,1825,11.0,0.0,11.0,11
9,1.0,6,730,1.0,0.0,1.0,6
1,1.0,6,318,1.0,0.0,1.0,6
19,0.0,5,584,0.0,0.0,0.0,6
8,0.0,4,622,0.0,0.0,0.0,6
6,5.0,6,540,5.0,0.0,5.0,6
1,3.0,3,1825,5.0,0.0,3.0,6
28,3.0,4,135,3.0,0.0,3.0,3
4,0.0,4,270,0.0,0.0,0.0,6
21,6.0,10,30,18.0,0.0,6.0,6
2,2.0,6,295,2.0,0.0,2.0,6
2,1.0,4,180,1.0,1.25,1.0,8
6,14.0,16,967,14.0,0.0,14.0,14
8,1.0,6,270,1.0,0.0,1.0,6
5,2.0,3,462,2.0,0.0,2.0,6
2,0.0,6,255,0.0,0.0,0.0,6
28,2.0,4,135,2.0,0.0,2.0,6
10,1.0,6,365,1.0,0.0,1.0,6
23,0.0,3,16,1.0,0.0,0.0,3
5,14.0,12,321,11.0,1.25,14.0,14
3,19.0,18,288,19.0,0.0,19.0,19
9,1.0,4,658,1.0,0.0,1.0,6
8,0.0,4,1195,0.0,0.0,0.0,6
5,6.0,3,302,6.0,0.0,6.0,6
28,3.0,6,360,3.0,0.0,3.0,3
19,0.0,6,465,0.0,0.0,0.0,6
10,12.0,19,658,12.0,0.0,12.0,12
8,0.0,6,504,0.0,0.0,0.0,6
8,7.0,6,1095,7.0,0.0,7.0,7
5,0.0,3,913,0.0,0.0,0.0,6
8,4.0,6,432,4.0,0.0,4.0,6
8,1.0,4,327,1.0,0.0,1.0,6
9,0.0,6,1095,0.0,1.25,0.0,8
2,1.0,12,210,1.0,1.25,1.0,8
3,5.0,6,285,5.0,0.0,5.0,6
1,1.0,3,329,1.0,0.0,1.0,6
8,0.0,6,1460,0.0,0.0,0.0,6
5,4.0,6,383,4.0,0.0,4.0,6
14,1.0,10,3000,1.0,0.0,1.0,6
19,0.0,6,1095,0.0,0.0,0.0,6
9,9.0,8,540,9.0,0.0,9.0,9
22,9.0,4,305,9.0,0.0,9.0,9
20,39.0,36,730,31.0,1.25,39.0,39
9,3.0,4,657,2.0,1.25,3.0,8
4,26.0,10,211,21.0,1.25,26.0,26
8,7.0,10,584,7.0,0.0,7.0,7
8,5.0,8,294,5.0,0.0,5.0,6
1,0.0,3,365,0.0,0.0,0.0,6
19,0.0,6,292,0.0,0.0,0.0,6
14,1.0,2,657,1.0,0.0,1.0,6
1,0.0,6,335,0.0,0.0,0.0,6
3,0.0,4,180,0.0,0.0,0.0,6
3,34.0,24,881,34.0,0.0,34.0,34
28,2.0,4,180,2.0,0.0,2.0,6
2,4.0,4,634,4.0,0.0,4.0,6
3,15.0,10,252,15.0,0.0,15.0,15
5,0.0,3,365,0.0,0.0,0.0,6
23,0.0,4,10,0.0,0.0,0.0,3
5,9.0,9,540,7.0,1.25,9.0,9
19,0.0,9,300,0.0,0.0,0.0,3
5,0.0,6,643,0.0,1.25,0.0,8
10,1.0,8,658,1.0,0.0,1.0,6
5,4.0,10,242,4.0,0.0,4.0,6
5,0.0,3,365,0.0,0.0,0.0,6
8,0.0,3,292,0.0,0.0,0.0,6
4,0.0,4,555,0.0,0.0,0.0,6
1,0.0,3,365,0.0,0.0,0.0,6
10,9.0,6,1277,7.0,1.25,9.0,9
8,4.0,7,1445,4.0,0.0,4.0,6
3,0.0,8,180,0.0,0.0,0.0,6
10,14.0,8,274,11.0,1.25,14.0,14
3,10.0,8,623,10.0,0.0,10.0,10
8,5.0,4,598,5.0,0.0,5.0,6
10,0.0,6,657,0.0,0.0,0.0,6
9,8.0,12,658,8.0,0.0,8.0,8
8,6.0,7,650,6.0,0.0,6.0,6
8,1.0,8,168,1.0,0.0,1.0,6
14,1.0,2,1825,1.0,0.0,1.0,6
1,7.0,3,1825,10.0,0.0,7.0,7
1,1.0,3,365,2.0,0.0,1.0,6
1,1.0,6,329,2.0,0.0,1.0,6
21,3.0,4,50,4.0,0.0,3.0,3
8,2.0,6,1570,2.0,0.0,2.0,6
2,18.0,10,365,18.0,0.0,18.0,18
19,2.0,6,40,5.0,0.0,2.0,3
9,1.0,4,756,1.0,1.25,1.0,8
2,29.0,22,342,23.0,1.25,29.0,29
28,8.0,6,135,8.0,0.0,8.0,8
10,1.0,4,504,1.0,0.0,1.0,6
28,1.0,3,32,4.0,0.0,1.0,3
9,3.0,4,864,3.0,0.0,3.0,6
2,20.0,18,316,20.0,0.0,20.0,20
14,0.0,2,400,0.0,0.0,0.0,6
8,3.0,4,424,3.0,0.0,3.0,6
3,1.0,6,289,1.0,0.0,1.0,6
3,10.0,20,126,10.0,0.0,10.0,10
19,0.0,6,180,0.0,0.0,0.0,6
9,2.0,6,766,2.0,0.0,2.0,6
19,0.0,6,465,0.0,0.0,0.0,6
19,0.0,6,652,0.0,0.0,0.0,6
14,14.0,20,2190,14.0,0.0,14.0,14
10,0.0,6,658,0.0,1.25,0.0,8
8,5.0,10,698,5.0,0.0,5.0,6
14,8.0,8,658,8.0,0.0,8.0,8
1,0.0,3,365,0.0,0.0,0.0,6
5,5.0,12,150,4.0,1.25,5.0,8
19,0.0,24,365,0.0,0.0,0.0,6
28,0.0,4,120,0.0,0.0,0.0,6
5,1.0,4,540,1.0,0.0,1.0,6
2,0.0,120,720,0.0,0.0,0.0,6
2,5.0,6,255,5.0,0.0,5.0,6
19,5.0,12,180,5.0,0.0,5.0,6
19,1.0,24,365,1.0,0.0,1.0,6
20,0.0,6,260,0.0,0.0,0.0,6
3,18.0,12,242,14.0,1.25,18.0,18
19,0.0,6,1460,0.0,0.0,0.0,6
9,3.0,6,876,3.0,0.0,3.0,6
9,0.0,6,720,0.0,0.0,0.0,6
20,1.0,7,270,1.0,0.0,1.0,6
8,0.0,6,150,0.0,0.0,0.0,6
8,6.0,6,534,5.0,1.25,6.0,8
8,1.0,4,655,1.0,0.0,1.0,6
8,10.0,8,515,8.0,1.25,10.0,10
2,38.0,72,380,38.0,0.0,38.0,38
19,1.0,4,407,1.0,0.0,1.0,6
19,0.0,6,511,0.0,0.0,0.0,6
9,4.0,4,658,4.0,0.0,4.0,6
3,3.0,10,895,3.0,0.0,3.0,6
28,2.0,3,40,6.0,0.0,2.0,3
14,6.0,18,658,6.0,0.0,6.0,6
27,6.0,6,210,6.0,0.0,6.0,6
9,4.0,7,768,4.0,0.0,4.0,6
2,3.0,2,159,2.0,1.25,3.0,8
2,9.0,2,365,7.0,1.25,9.0,9
8,6.0,4,234,6.0,0.0,6.0,6
23,13.0,5,114,13.0,0.0,13.0,13
20,5.0,8,247,5.0,0.0,5.0,6
4,1.0,4,466,1.0,0.0,1.0,6
5,0.0,3,180,0.0,0.0,0.0,6
9,13.0,24,658,10.0,1.25,13.0,13
6,10.0,56,691,10.0,0.0,10.0,10
8,1.0,6,300,1.0,0.0,1.0,6
2,11.0,12,274,9.0,1.25,11.0,11
2,9.0,10,310,9.0,0.0,9.0,9
6,4.0,6,1000,3.0,1.25,4.0,8
1,1.0,3,328,1.0,0.0,1.0,6
6,6.0,6,704,6.0,0.0,6.0,6
5,6.0,10,270,6.0,0.0,6.0,6
2,3.0,6,216,2.0,1.25,3.0,8
19,0.0,6,584,0.0,0.0,0.0,6
8,4.0,7,654,4.0,0.0,4.0,6
3,2.0,10,326,2.0,0.0,2.0,6
19,0.0,6,730,0.0,0.0,0.0,6
1,3.0,6,1095,4.0,0.0,3.0,6
2,1.0,4,365,1.0,0.0,1.0,6
21,1.0,8,60,1.0,0.0,1.0,3
21,10.0,12,126,10.0,0.0,10.0,10
19,0.0,6,90,0.0,0.0,0.0,3
25,18.0,12,360,18.0,0.0,18.0,18
1,4.0,3,180,6.0,0.0,4.0,4
8,1.0,6,422,1.0,0.0,1.0,6
1,0.0,3,730,0.0,0.0,0.0,6
23,1.0,6,109,1.0,1.25,1.0,4
10,10.0,12,658,10.0,0.0,10.0,10
19,15.0,12,720,15.0,0.0,15.0,15
1,1.0,3,360,2.0,0.0,1.0,6
20,0.0,3,265,0.0,0.0,0.0,6
9,11.0,6,658,9.0,1.25,11.0,11
8,0.0,6,584,0.0,0.0,0.0,6
2,13.0,18,328,13.0,0.0,13.0,13
28,3.0,4,182,3.0,0.0,3.0,6
1,1.0,3,720,1.0,0.0,1.0,6
1,2.0,3,1460,3.0,0.0,2.0,6
23,18.0,7,162,18.0,0.0,18.0,18
28,7.0,4,120,7.0,0.0,7.0,7
6,10.0,24,438,10.0,0.0,10.0,10
19,0.0,6,166,0.0,0.0,0.0,3
1,1.0,3,329,1.0,0.0,1.0,6
1,43.0,24,365,66.0,0.0,43.0,44
4,4.0,7,240,4.0,0.0,4.0,6
2,8.0,6,313,8.0,0.0,8.0,8
5,0.0,3,240,0.0,0.0,0.0,6
5,4.0,8,90,6.0,0.0,4.0,6
6,12.0,8,756,12.0,0.0,12.0,12
2,2.0,2,95,2.0,0.0,2.0,6
19,8.0,12,490,8.0,0.0,8.0,8
5,14.0,24,330,11.0,1.25,14.0,14
8,19.0,18,674,19.0,0.0,19.0,19
1,3.0,3,1095,4.0,0.0,3.0,6
2,5.0,4,76,6.0,1.25,5.0,8
9,0.0,6,504,0.0,0.0,0.0,6
23,11.0,10,8,48.0,0.0,11.0,11
22,0.0,4,500,0.0,0.0,0.0,3
9,3.0,2,275,3.0,0.0,3.0,6
3,15.0,6,655,12.0,1.25,15.0,15
19,2.0,6,256,2.0,0.0,2.0,6
1,1.0,6,329,1.0,0.0,1.0,6
8,0.0,4,90,0.0,0.0,0.0,6
1,2.0,6,360,3.0,0.0,2.0,6
2,3.0,16,274,2.0,1.25,3.0,8
8,26.0,28,564,21.0,1.25,26.0,26
9,35.0,6,1095,28.0,1.25,35.0,35
1,1.0,6,365,1.0,0.0,1.0,6
10,12.0,12,658,12.0,0.0,12.0,12
19,0.0,10,321,0.0,0.0,0.0,6
2,3.0,2,180,3.0,0.0,3.0,6
1,1.0,3,360,2.0,0.0,1.0,6
20,4.0,12,317,4.0,0.0,4.0,6
20,0.0,12,300,0.0,1.25,0.0,8
8,7.0,7,292,7.0,0.0,7.0,7
9,14.0,10,657,11.0,1.25,14.0,14
1,1.0,6,241,1.0,0.0,1.0,6
10,19.0,6,1274,19.0,0.0,19.0,19
2,0.0,4,378,0.0,0.0,0.0,6
3,34.0,40,255,27.0,1.25,34.0,34
23,40.0,24,108,32.0,1.25,40.0,40
19,0.0,4,545,0.0,1.25,0.0,8
2,5.0,4,295,5.0,0.0,5.0,6
19,0.0,6,37,1.0,0.0,0.0,3
28,7.0,12,90,11.0,0.0,7.0,7
2,19.0,6,180,15.0,1.25,19.0,19
3,0.0,6,853,0.0,0.0,0.0,6
2,2.0,8,431,2.0,0.0,2.0,6
5,9.0,6,316,9.0,0.0,9.0,9
1,0.0,3,730,0.0,0.0,0.0,6
1,27.0,20,180,41.0,0.0,27.0,27
19,1.0,24,365,1.0,0.0,1.0,6
1,0.0,3,1095,0.0,0.0,0.0,6
2,16.0,24,365,16.0,0.0,16.0,16
19,0.0,5,200,0.0,0.0,0.0,3
9,1.0,4,657,1.0,0.0,1.0,6
5,6.0,30,322,5.0,1.25,6.0,8
5,2.0,6,100,2.0,0.0,2.0,6
1,0.0,3,329,0.0,0.0,0.0,6
2,4.0,12,365,4.0,0.0,4.0,6
10,0.0,6,511,0.0,0.0,0.0,6
20,0.0,6,255,0.0,0.0,0.0,6
10,34.0,18,658,34.0,0.0,34.0,34
2,20.0,12,207,20.0,0.0,20.0,20
8,0.0,6,876,0.0,1.25,0.0,8
3,9.0,12,192,9.0,0.0,9.0,9
1,1.0,3,1000,1.0,0.0,1.0,6
8,13.0,24,313,13.0,0.0,13.0,13
1,1.0,3,365,2.0,0.0,1.0,6
10,5.0,11,1095,5.0,0.0,5.0,6
3,0.0,2,596,0.0,0.0,0.0,6
20,0.0,6,255,0.0,0.0,0.0,6
10,9.0,6,864,9.0,0.0,9.0,9
8,0.0,4,326,0.0,0.0,0.0,6
28,26.0,8,60,32.0,1.25,26.0,26
14,0.0,5,1095,0.0,0.0,0.0,6
9,1.0,6,658,1.0,1.25,1.0,8
10,1.0,4,767,1.0,0.0,1.0,6
1,17.0,12,365,25.0,0.0,17.0,17
2,1.0,12,180,1.0,0.0,1.0,6
22,4.0,4,325,4.0,0.0,4.0,3
2,3.0,2,321,3.0,0.0,3.0,6
5,3.0,6,303,2.0,1.25,3.0,8
23,14.0,11,90,16.0,1.25,14.0,14
3,4.0,6,120,4.0,0.0,4.0,6
2,15.0,10,353,15.0,0.0,15.0,15
10,3.0,6,315,2.0,1.25,3.0,8
14,3.0,6,700,3.0,0.0,3.0,6
1,0.0,3,329,0.0,0.0,0.0,6
28,6.0,12,75,9.0,0.0,6.0,6
8,4.0,4,202,4.0,0.0,4.0,6
19,3.0,6,1460,2.0,1.25,3.0,8
2,0.0,4,252,0.0,0.0,0.0,6
5,46.0,36,255,46.0,0.0,46.0,46
19,4.0,6,631,4.0,0.0,4.0,6
10,10.0,8,504,8.0,1.25,10.0,10
5,3.0,3,959,3.0,0.0,3.0,6
2,24.0,10,156,19.0,1.25,24.0,24
2,1.0,4,168,1.0,0.0,1.0,6
10,20.0,6,766,16.0,1.25,20.0,20
23,6.0,8,108,5.0,1.25,6.0,4
3,9.0,6,210,9.0,0.0,9.0,9
8,21.0,14,328,21.0,0.0,21.0,21
19,0.0,6,365,0.0,0.0,0.0,6
9,4.0,6,660,3.0,1.25,4.0,8
9,3.0,6,864,3.0,0.0,3.0,6
2,28.0,24,266,28.0,0.0,28.0,28
2,3.0,4,180,3.0,0.0,3.0,6
20,5.0,4,292,5.0,0.0,5.0,6
2,3.0,6,180,2.0,1.25,3.0,8
19,1.0,6,650,1.0,0.0,1.0,6
19,0.0,3,166,0.0,0.0,0.0,3
1,1.0,3,720,2.0,0.0,1.0,6
28,4.0,6,51,6.0,0.0,4.0,3
19,2.0,5,25,7.0,0.0,2.0,3
2,0.0,2,312,0.0,0.0,0.0,6
8,35.0,24,180,28.0,1.25,35.0,35
5,4.0,3,900,4.0,0.0,4.0,6
1,0.0,6,329,0.0,0.0,0.0,6
28,1.0,4,58,2.0,0.0,1.0,6
8,3.0,7,316,3.0,0.0,3.0,6
10,15.0,6,658,12.0,1.25,15.0,15
5,3.0,3,180,3.0,0.0,3.0,6
2,6.0,12,90,9.0,0.0,6.0,6
8,45.0,12,760,36.0,1.25,45.0,45
9,6.0,4,658,5.0,1.25,6.0,8
4,0.0,10,240,0.0,0.0,0.0,6
8,8.0,10,630,8.0,0.0,8.0,8
21,2.0,3,1189,2.0,0.0,2.0,3
10,21.0,25,864,21.0,0.0,21.0,21
28,2.0,4,40,7.0,0.0,2.0,6
14,4.0,10,658,4.0,0.0,4.0,6
8,0.0,13,240,0.0,1.25,0.0,8
28,0.0,6,91,0.0,0.0,0.0,3
1,1.0,6,180,1.0,1.25,1.0,8
8,4.0,10,319,3.0,1.25,4.0,8
28,8.0,6,120,8.0,0.0,8.0,8
9,3.0,6,1095,3.0,0.0,3.0,6
2,4.0,2,300,4.0,0.0,4.0,6
5,0.0,3,264,0.0,1.25,0.0,8
3,3.0,4,732,3.0,0.0,3.0,6
5,1.0,3,494,1.0,0.0,1.0,6
3,6.0,20,255,6.0,0.0,6.0,6
19,8.0,6,365,8.0,0.0,8.0,8
9,0.0,4,740,0.0,0.0,0.0,6
2,1.0,12,162,1.0,0.0,1.0,6
1,14.0,6,730,21.0,0.0,14.0,14
8,3.0,4,404,2.0,1.25,3.0,8
3,5.0,4,573,5.0,0.0,5.0,6
2,5.0,10,365,5.0,0.0,5.0,6
2,8.0,6,365,6.0,1.25,8.0,8
1,0.0,3,1000,0.0,1.25,0.0,8
19,0.0,0,85,0.0,0.0,0.0,3
9,7.0,12,730,7.0,0.0,7.0,7
5,0.0,3,150,0.0,0.0,0.0,6
18,15.0,6,163,15.0,0.0,15.0,15
8,0.0,8,200,0.0,0.0,0.0,6
19,0.0,12,720,0.0,0.0,0.0,6
5,4.0,6,146,4.0,0.0,4.0,6
3,4.0,8,255,4.0,0.0,4.0,6
10,3.0,4,658,2.0,1.25,3.0,8
28,6.0,6,135,6.0,0.0,6.0,6
2,5.0,16,656,5.0,0.0,5.0,6
23,0.0,3,21,0.0,0.0,0.0,3
3,1.0,4,365,1.0,0.0,1.0,6
19,4.0,12,180,4.0,0.0,4.0,6
10,0.0,6,511,0.0,0.0,0.0,6
20,0.0,6,360,0.0,1.25,0.0,8
23,1.0,3,150,1.0,0.0,1.0,3
19,0.0,5,200,0.0,0.0,0.0,3
2,16.0,6,280,13.0,1.25,16.0,16
20,2.0,24,150,2.0,0.0,2.0,6
23,3.0,3,8,11.0,0.0,3.0,3
28,1.0,4,90,2.0,0.0,1.0,6
28,3.0,4,50,5.0,0.0,3.0,3
8,3.0,8,180,3.0,0.0,3.0,6
8,0.0,6,300,0.0,0.0,0.0,6
2,4.0,6,332,4.0,0.0,4.0,6
21,1.0,5,34,4.0,0.0,1.0,3
1,1.0,3,365,1.0,0.0,1.0,6
9,5.0,6,766,4.0,1.25,5.0,8
19,3.0,6,600,3.0,0.0,3.0,6
23,76.0,13,110,76.0,0.0,76.0,76
22,1.0,6,335,1.0,0.0,1.0,3
18,18.0,6,106,18.0,0.0,18.0,18
2,25.0,6,297,20.0,1.25,25.0,25
3,5.0,6,192,5.0,0.0,5.0,6
9,3.0,4,70,4.0,0.0,3.0,6
20,16.0,8,328,16.0,0.0,16.0,16
2,5.0,6,255,4.0,1.25,5.0,8
1,1.0,6,180,1.5,1.25,1.0,8
28,0.0,4,205,0.0,0.0,0.0,3
5,1.0,5,305,1.0,0.0,1.0,6
5,2.0,5,90,3.0,0.0,2.0,6
1,1.0,4,2190,1.0,0.0,1.0,6
2,9.0,6,229,9.0,0.0,9.0,9
9,0.0,2,275,0.0,0.0,0.0,6
22,8.0,10,378,6.0,1.25,8.0,8
5,1.0,9,481,1.0,0.0,1.0,6
5,54.0,38,598,43.0,1.25,54.0,54
22,0.0,2,540,0.0,0.0,0.0,3
28,0.0,4,180,0.0,0.0,0.0,6
8,1.0,5,216,1.0,0.0,1.0,6
9,1.0,8,1276,1.0,0.0,1.0,6
4,0.0,6,371,0.0,0.0,0.0,6
18,32.0,40,163,32.0,0.0,32.0,32
9,7.0,4,657,7.0,0.0,7.0,7
8,0.0,6,730,0.0,0.0,0.0,6
27,15.0,20,210,15.0,0.0,15.0,15
19,0.0,6,300,0.0,0.0,0.0,3
1,1.0,3,1095,1.0,0.0,1.0,6
20,2.0,6,255,2.0,0.0,2.0,6
2,0.0,2,295,0.0,0.0,0.0,6
9,2.0,6,730,2.0,0.0,2.0,6
5,6.0,8,214,6.0,0.0,6.0,6
28,0.0,2,180,0.0,0.0,0.0,6
2,5.0,2,389,5.0,0.0,5.0,6
2,2.0,4,382,2.0,0.0,2.0,6
1,0.0,2,365,0.0,0.0,0.0,6
1,0.0,3,1000,0.0,0.0,0.0,6
8,2.0,6,288,2.0,0.0,2.0,6
3,20.0,14,299,16.0,1.25,20.0,20
8,0.0,4,639,0.0,0.0,0.0,6
14,3.0,6,2190,2.0,1.25,3.0,8
5,3.0,3,300,3.0,0.0,3.0,6
2,11.0,6,314,11.0,0.0,11.0,11
5,1.0,3,480,1.0,0.0,1.0,6
19,0.0,6,766,0.0,0.0,0.0,6
8,11.0,20,255,11.0,0.0,11.0,11
23,13.0,5,162,10.0,1.25,13.0,13
1,1.0,3,365,1.0,0.0,1.0,6
19,0.0,6,120,0.0,0.0,0.0,3
18,0.0,6,260,0.0,0.0,0.0,3
9,10.0,7,658,10.0,0.0,10.0,10
27,0.0,3,60,0.15,0.0,0.0,3
4,5.0,4,246,4.0,1.25,5.0,8
5,4.0,6,320,4.0,0.0,4.0,6
3,4.0,6,130,4.0,0.0,4.0,6
19,0.0,3,21,1.0,0.0,0.0,3
9,0.0,6,660,0.0,1.25,0.0,8
21,1.0,12,30,3.0,0.0,1.0,3
1,2.0,6,329,3.0,0.0,2.0,6
1,0.0,4,180,0.0,1.25,0.0,8
10,4.0,6,1095,3.0,1.25,4.0,8
1,1.0,3,365,1.0,0.0,1.0,6
9,10.0,14,658,10.0,0.0,10.0,10
2,0.0,54,274,0.0,1.25,0.0,8
8,7.0,6,146,7.0,0.0,7.0,7
21,20.0,16,60,30.0,0.0,20.0,20
2,4.0,4,162,4.0,0.0,4.0,6
9,3.0,4,660,3.0,0.0,3.0,6
9,3.0,4,756,3.0,0.0,3.0,6
28,3.0,4,120,3.0,0.0,3.0,6
1,9.0,6,180,14.0,0.0,9.0,9
9,4.0,4,1676,3.0,1.25,4.0,8
2,1.0,10,365,1.0,0.0,1.0,6
5,0.0,3,595,0.0,0.0,0.0,6
8,9.0,12,180,9.0,0.0,9.0,9
19,1.0,6,255,1.0,1.25,1.0,8
3,4.0,12,161,3.0,1.25,4.0,8
2,6.0,36,270,6.0,0.0,6.0,6
5,8.0,12,150,6.0,1.25,8.0,8
19,0.0,6,658,0.0,0.0,0.0,6
1,0.0,3,360,0.0,0.0,0.0,6
1,0.0,6,329,0.0,0.0,0.0,6
10,0.0,4,730,0.0,0.0,0.0,6
8,9.0,7,432,9.0,0.0,9.0,9
28,0.0,4,90,0.0,0.0,0.0,6
1,9.0,18,256,13.0,0.0,9.0,9
1,3.0,6,730,4.0,0.0,3.0,6
9,20.0,18,658,16.0,1.25,20.0,20
10,6.0,6,756,6.0,0.0,6.0,6
2,1.0,12,730,1.0,0.0,1.0,6
9,1.0,12,766,1.0,1.25,1.0,8
10,14.0,8,365,11.0,1.25,14.0,14
5,6.0,6,209,6.0,0.0,6.0,6
23,19.0,12,19,56.0,0.0,19.0,19
28,8.0,8,69,12.0,0.0,8.0,8
20,33.0,48,180,33.0,0.0,33.0,33
28,6.0,10,250,6.0,0.0,6.0,6
5,1.0,2,120,1.0,0.0,1.0,6
5,4.0,4,307,4.0,0.0,4.0,6
9,1.0,6,550,1.0,1.25,1.0,8
28,2.0,4,182,2.0,0.0,2.0,6
2,7.0,6,270,7.0,0.0,7.0,7
5,3.0,6,584,2.0,1.25,3.0,8
1,1.0,3,1095,1.0,0.0,1.0,6
28,2.0,4,300,2.0,0.0,2.0,6
9,1.0,4,767,1.0,0.0,1.0,6
9,5.0,6,766,5.0,0.0,5.0,6
3,25.0,24,751,25.0,0.0,25.0,25
2,6.0,6,328,6.0,0.0,6.0,6
28,9.0,6,94,9.0,0.0,9.0,9
1,0.0,3,365,0.0,0.0,0.0,6
28,1.0,6,180,1.0,0.0,1.0,6
1,0.0,3,329,0.0,0.0,0.0,6
1,0.0,4,365,0.0,0.0,0.0,6
28,1.0,6,135,1.0,0.0,1.0,3
5,0.0,6,300,0.0,1.25,0.0,8
14,25.0,20,1050,20.0,1.25,25.0,25
9,0.0,6,657,0.0,0.0,0.0,6
10,3.0,10,657,3.0,0.0,3.0,6
3,0.0,2,256,0.0,1.25,0.0,8
19,1.0,3,90,2.0,0.0,1.0,3
5,4.0,3,292,4.0,0.0,4.0,6
19,1.0,20,1060,1.0,0.0,1.0,6
1,0.0,3,365,0.0,1.25,0.0,8
19,5.0,5,192,5.0,0.0,5.0,3
2,6.0,4,120,5.0,1.25,6.0,8
19,6.0,6,584,6.0,0.0,6.0,6
19,2.0,6,1095,2.0,0.0,2.0,6
19,2.0,6,335,2.0,0.0,2.0,6
19,3.0,6,80,5.0,0.0,3.0,3
5,6.0,3,257,5.0,1.25,6.0,8
1,1.0,3,329,1.0,0.0,1.0,6
1,74.0,60,337,111.0,0.0,74.0,74
20,53.0,24,306,42.0,1.25,53.0,53
1,1.0,3,356,1.0,0.0,1.0,6
27,0.0,1,35,0.0,0.0,0.0,3
5,26.0,10,865,21.0,1.25,26.0,26
28,7.0,4,150,7.0,0.0,7.0,7
21,1.0,2,90,1.0,0.0,1.0,3
1,3.0,6,730,4.0,0.0,3.0,6
9,2.0,6,548,2.0,0.0,2.0,6
14,19.0,46,658,19.0,0.0,19.0,19
9,0.0,4,700,0.0,0.0,0.0,6
9,3.0,6,370,3.0,0.0,3.0,6
10,0.0,6,657,0.0,0.0,0.0,6
28,2.0,4,135,2.0,0.0,2.0,3
19,0.0,12,292,0.0,0.0,0.0,6
1,0.0,3,329,0.0,0.0,0.0,6
8,8.0,4,317,6.0,1.25,8.0,8
19,0.0,4,365,0.0,0.0,0.0,6
10,1.0,4,730,1.0,0.0,1.0,6
2,5.0,2,210,5.0,0.0,5.0,6
8,0.0,4,648,0.0,1.25,0.0,8
8,1.0,6,180,1.0,1.25,1.0,8
21,7.0,15,105,7.0,0.0,7.0,7
8,0.0,4,411,0.0,0.0,0.0,6
1,1.0,3,365,1.0,0.0,1.0,6
1,2.0,3,365,3.0,0.0,2.0,6
28,4.0,4,120,4.0,0.0,4.0,6
28,0.0,4,135,0.0,0.0,0.0,6
8,13.0,16,760,10.0,1.25,13.0,13
5,0.0,3,273,0.0,0.0,0.0,6
19,0.0,3,85,0.0,0.0,0.0,3
28,1.0,4,360,1.0,0.0,1.0,3
